LTL_Picker,LTL_Lines,Date
992,58,9/12/2008
ca,33,9/12/2008
en,7,9/12/2008
176,143,9/17/2008
278,100,9/17/2008
306,100,9/17/2008
79,15,9/17/2008
c,71,9/17/2008
en,1,9/17/2008
176,233,9/18/2008
306,125,9/18/2008
79,53,9/18/2008
185,50,9/18/2008
992,50,9/18/2008
C,43,9/18/2008
EN,9,9/18/2008
306,140,9/22/2008
79,264,9/22/2008
185,100,9/22/2008
974,100,9/22/2008
992,100,9/22/2008
C,38,9/22/2008
EN,7,9/22/2008
306,150,9/23/2008
79,302,9/23/2008
185,100,9/23/2008
974,100,9/23/2008
992,100,9/23/2008
C,18,9/23/2008
EN,6,9/23/2008
306,150,9/24/2008
79,209,9/24/2008
185,100,9/24/2008
974,100,9/24/2008
992,100,9/24/2008
C,15,9/24/2008
EN,3,9/24/2008
306,150,9/25/2008
79,183,9/25/2008
185,100,9/25/2008
974,100,9/25/2008
992,100,9/25/2008
CA,51,9/25/2008
EN,11,9/25/2008
306,150,9/26/2008
79,159,9/26/2008
185,100,9/26/2008
974,100,9/26/2008
992,100,9/26/2008
C,41,9/26/2008
EN,7,9/26/2008
306,150,9/29/2008
79,154,9/29/2008
185,75,9/29/2008
974,77,9/29/2008
992,77,9/29/2008
c,34,9/29/2008
en,2,9/29/2008
176,220,9/30/2008
306,150,9/30/2008
145,100,9/30/2008
185,100,9/30/2008
c,64,9/30/2008
en,5,9/30/2008
974,100,9/30/2008
176,243,10/1/2008
306,125,10/1/2008
145,75,10/1/2008
185,75,10/1/2008
C,29,10/1/2008
EN,4,10/1/2008
176,259,10/2/2008
306,150,10/2/2008
145,100,10/2/2008
185,100,10/2/2008
974,100,10/2/2008
c,45,10/2/2008
en,5,10/2/2008
176,184,10/3/2008
306,150,10/3/2008
79,65,10/3/2008
145,100,10/3/2008
185,100,10/3/2008
974,135,10/3/2008
c,78,10/3/2008
en,2,10/3/2008
176,189,10/6/2008
306,125,10/6/2008
145,75,10/6/2008
974,75,10/6/2008
C,47,10/6/2008
EN,3,10/6/2008
176,292,10/7/2008
306,125,10/7/2008
79,40,10/7/2008
145,75,10/7/2008
185,75,10/7/2008
974,37,10/7/2008
en,5,10/7/2008
c,50,10/7/2008
176,299,10/8/2008
79,88,10/8/2008
145,100,10/8/2008
185,100,10/8/2008
974,100,10/8/2008
C,68,10/8/2008
EN,7,10/8/2008
176,228,10/9/2008
306,150,10/9/2008
79,83,10/9/2008
145,100,10/9/2008
185,100,10/9/2008
974,100,10/9/2008
C,11,10/9/2008
EN,5,10/9/2008
176,203,10/10/2008
306,125,10/10/2008
79,77,10/10/2008
145,100,10/10/2008
185,100,10/10/2008
974,100,10/10/2008
ca,31,10/10/2008
en,5,10/10/2008
176,170,10/13/2008
306,150,10/13/2008
79,98,10/13/2008
145,100,10/13/2008
974,100,10/13/2008
C,35,10/13/2008
EN,5,10/13/2008
176,346,10/14/2008
306,125,10/14/2008
79,52,10/14/2008
145,75,10/14/2008
185,75,10/14/2008
974,50,10/14/2008
EN,4,10/14/2008
176,411,10/15/2008
306,150,10/15/2008
79,89,10/15/2008
145,89,10/15/2008
185,89,10/15/2008
974,264,10/15/2008
VOR,875,10/15/2008
C,38,10/15/2008
EN,5,10/15/2008
176,230,10/16/2008
306,132,10/16/2008
79,70,10/16/2008
145,75,10/16/2008
185,75,10/16/2008
974,100,10/16/2008
c,45,10/16/2008
en,6,10/16/2008
176,235,10/17/2008
306,125,10/17/2008
79,55,10/17/2008
185,75,10/17/2008
974,75,10/17/2008
C,55,10/17/2008
EN,4,10/17/2008
176,181,10/20/2008
306,150,10/20/2008
145,100,10/20/2008
185,100,10/20/2008
974,100,10/20/2008
C,60,10/20/2008
EN,4,10/20/2008
176,546,10/21/2008
306,125,10/21/2008
145,100,10/21/2008
185,100,10/21/2008
974,100,10/21/2008
469,100,10/21/2008
986,100,10/21/2008
508,100,10/21/2008
c,58,10/21/2008
en,8,10/21/2008
176,210,10/22/2008
306,125,10/22/2008
79,75,10/22/2008
145,75,10/22/2008
185,75,10/22/2008
974,100,10/22/2008
C,67,10/22/2008
EN,3,10/22/2008
176,500,10/27/2008
en,19,10/27/2008
176,200,10/28/2008
ca,125,10/28/2008
CA,31,10/29/2008
176,396,10/30/2008
306,100,10/30/2008
79,50,10/30/2008
145,75,10/30/2008
185,75,10/30/2008
974,75,10/30/2008
ca,28,10/30/2008
176,217,10/31/2008
306,125,10/31/2008
79,53,10/31/2008
992,75,10/31/2008
185,75,10/31/2008
CA,57,10/31/2008
EN,5,10/31/2008
176,282,11/3/2008
306,125,11/3/2008
992,75,11/3/2008
185,75,11/3/2008
CA,32,11/3/2008
EN,4,11/3/2008
176,308,11/4/2008
306,150,11/4/2008
79,66,11/4/2008
992,100,11/4/2008
185,100,11/4/2008
974,100,11/4/2008
CA,27,11/4/2008
EN,6,11/4/2008
176,218,11/5/2008
306,125,11/5/2008
79,50,11/5/2008
145,75,11/5/2008
185,75,11/5/2008
992,85,11/5/2008
CA,33,11/5/2008
EN,8,11/5/2008
176,232,11/6/2008
306,129,11/6/2008
79,75,11/6/2008
145,75,11/6/2008
185,75,11/6/2008
992,75,11/6/2008
c,43,11/6/2008
en,5,11/6/2008
176,286,11/7/2008
306,125,11/7/2008
79,50,11/7/2008
145,75,11/7/2008
185,75,11/7/2008
477,48,11/7/2008
C,22,11/7/2008
EN,2,11/7/2008
176,195,11/10/2008
306,150,11/10/2008
79,75,11/10/2008
145,91,11/10/2008
185,91,11/10/2008
john,50,11/10/2008
931,50,11/10/2008
ca,23,11/10/2008
en,4,11/10/2008
176,296,11/11/2008
306,125,11/11/2008
79,23,11/11/2008
145,75,11/11/2008
185,75,11/11/2008
john,50,11/11/2008
c,56,11/11/2008
en,4,11/11/2008
176,208,11/12/2008
79,50,11/12/2008
145,75,11/12/2008
185,100,11/12/2008
JOHN,50,11/12/2008
931,50,11/12/2008
992,53,11/12/2008
C,22,11/12/2008
EN,3,11/12/2008
176,214,11/13/2008
79,50,11/13/2008
145,75,11/13/2008
185,100,11/13/2008
JOHN,45,11/13/2008
931,25,11/13/2008
992,46,11/13/2008
C,7,11/13/2008
EN,3,11/13/2008
176,182,11/14/2008
79,68,11/14/2008
145,100,11/14/2008
JOHN,75,11/14/2008
931,50,11/14/2008
992,75,11/14/2008
C,38,11/14/2008
EN,6,11/14/2008
176,269,11/17/2008
306,150,11/17/2008
79,61,11/17/2008
145,100,11/17/2008
185,100,11/17/2008
c,14,11/17/2008
en,6,11/17/2008
176,280,11/18/2008
306,150,11/18/2008
79,50,11/18/2008
145,88,11/18/2008
185,88,11/18/2008
992,50,11/18/2008
c,34,11/18/2008
en,4,11/18/2008
176,273,11/19/2008
306,125,11/19/2008
79,50,11/19/2008
145,75,11/19/2008
185,75,11/19/2008
992,38,11/19/2008
c,61,11/19/2008
en,4,11/19/2008
176,227,11/20/2008
306,150,11/20/2008
79,69,11/20/2008
145,100,11/20/2008
185,100,11/20/2008
c,27,11/20/2008
en,7,11/20/2008
176,371,11/25/2008
306,150,11/25/2008
79,98,11/25/2008
145,100,11/25/2008
992,100,11/25/2008
c,36,11/25/2008
en,2,11/25/2008
176,371,11/26/2008
306,140,11/26/2008
79,50,11/26/2008
145,75,11/26/2008
992,75,11/26/2008
C,31,11/26/2008
EN,3,11/26/2008
176,800,12/1/2008
306,150,12/1/2008
79,50,12/1/2008
145,88,12/1/2008
185,88,12/1/2008
992,75,12/1/2008
ca,78,12/1/2008
en,9,12/1/2008
176,230,12/2/2008
306,150,12/2/2008
145,100,12/2/2008
185,100,12/2/2008
992,100,12/2/2008
C,51,12/2/2008
EN,5,12/2/2008
176,300,12/3/2008
306,150,12/3/2008
79,84,12/3/2008
145,100,12/3/2008
185,100,12/3/2008
992,100,12/3/2008
c,48,12/3/2008
en,9,12/3/2008
176,186,12/4/2008
306,125,12/4/2008
145,75,12/4/2008
185,75,12/4/2008
992,75,12/4/2008
c,52,12/4/2008
en,3,12/4/2008
176,238,12/5/2008
306,141,12/5/2008
79,50,12/5/2008
145,75,12/5/2008
185,75,12/5/2008
992,75,12/5/2008
c,27,12/5/2008
en,4,12/5/2008
176,206,12/8/2008
306,125,12/8/2008
79,41,12/8/2008
145,75,12/8/2008
185,75,12/8/2008
992,75,12/8/2008
c,14,12/8/2008
en,4,12/8/2008
176,234,12/9/2008
306,125,12/9/2008
145,75,12/9/2008
185,75,12/9/2008
992,75,12/9/2008
ca,31,12/9/2008
en,6,12/9/2008
176,304,12/10/2008
306,150,12/10/2008
79,50,12/10/2008
145,100,12/10/2008
TEMP,75,12/10/2008
CA,39,12/10/2008
EN,4,12/10/2008
176,269,12/11/2008
306,150,12/11/2008
79,75,12/11/2008
145,100,12/11/2008
temp1,75,12/11/2008
992,100,12/11/2008
469,75,12/11/2008
508,75,12/11/2008
986,37,12/11/2008
c,41,12/11/2008
en,7,12/11/2008
176,224,12/12/2008
306,150,12/12/2008
79,77,12/12/2008
145,100,12/12/2008
jb,75,12/12/2008
992,100,12/12/2008
c,88,12/12/2008
en,4,12/12/2008
176,173,12/15/2008
306,124,12/15/2008
79,50,12/15/2008
145,75,12/15/2008
185,75,12/15/2008
c,15,12/15/2008
en,5,12/15/2008
306,125,12/16/2008
79,439,12/16/2008
145,75,12/16/2008
185,75,12/16/2008
992,55,12/16/2008
C,36,12/16/2008
EN,4,12/16/2008
306,146,12/17/2008
JB,50,12/17/2008
145,75,12/17/2008
185,256,12/17/2008
992,75,12/17/2008
469,100,12/17/2008
508,100,12/17/2008
986,100,12/17/2008
C,35,12/17/2008
EN,9,12/17/2008
306,145,12/18/2008
79,221,12/18/2008
145,75,12/18/2008
185,75,12/18/2008
992,75,12/18/2008
TEMP1,75,12/18/2008
C,20,12/18/2008
EN,5,12/18/2008
306,130,12/19/2008
79,283,12/19/2008
185,75,12/19/2008
992,55,12/19/2008
jb,55,12/19/2008
c,13,12/19/2008
en,5,12/19/2008
176,195,12/22/2008
306,150,12/22/2008
971,50,12/22/2008
JOHN,57,12/22/2008
992,57,12/22/2008
EN,5,12/22/2008
C,16,12/22/2008
176,239,12/23/2008
306,150,12/23/2008
145,100,12/23/2008
185,69,12/23/2008
992,100,12/23/2008
971,50,12/23/2008
C,23,12/23/2008
EN,3,12/23/2008
176,754,1/2/2009
306,109,1/2/2009
JOHN,75,1/2/2009
145,75,1/2/2009
185,75,1/2/2009
992,75,1/2/2009
C,37,1/2/2009
EN,5,1/2/2009
176,598,1/5/2009
306,152,1/5/2009
79,99,1/5/2009
145,100,1/5/2009
185,100,1/5/2009
992,100,1/5/2009
C,19,1/5/2009
EN,3,1/5/2009
176,268,1/6/2009
306,161,1/6/2009
79,100,1/6/2009
145,100,1/6/2009
185,100,1/6/2009
992,100,1/6/2009
c,41,1/6/2009
en,5,1/6/2009
176,265,1/7/2009
306,125,1/7/2009
145,100,1/7/2009
185,55,1/7/2009
992,100,1/7/2009
971,100,1/7/2009
C,24,1/7/2009
EN,9,1/7/2009
176,306,1/8/2009
306,126,1/8/2009
79,75,1/8/2009
145,75,1/8/2009
185,75,1/8/2009
992,75,1/8/2009
971,75,1/8/2009
C,56,1/8/2009
EN,9,1/8/2009
176,176,1/9/2009
306,127,1/9/2009
79,74,1/9/2009
145,75,1/9/2009
185,75,1/9/2009
992,75,1/9/2009
971,75,1/9/2009
CA,18,1/9/2009
EN,7,1/9/2009
176,195,1/12/2009
306,128,1/12/2009
79,50,1/12/2009
145,75,1/12/2009
185,75,1/12/2009
992,75,1/12/2009
c,21,1/12/2009
en,6,1/12/2009
176,335,1/13/2009
79,75,1/13/2009
145,75,1/13/2009
185,75,1/13/2009
992,75,1/13/2009
971,75,1/13/2009
JB,75,1/13/2009
C,26,1/13/2009
EN,9,1/13/2009
176,235,1/14/2009
79,66,1/14/2009
145,100,1/14/2009
185,100,1/14/2009
992,100,1/14/2009
971,100,1/14/2009
JB,66,1/14/2009
C,54,1/14/2009
EN,7,1/14/2009
176,221,1/15/2009
79,65,1/15/2009
145,66,1/15/2009
185,66,1/15/2009
992,66,1/15/2009
971,65,1/15/2009
C,125,1/15/2009
EN,3,1/15/2009
176,164,1/16/2009
79,99,1/16/2009
145,100,1/16/2009
185,100,1/16/2009
992,100,1/16/2009
971,62,1/16/2009
CA,53,1/16/2009
EN,5,1/16/2009
176,262,1/21/2009
306,150,1/21/2009
79,75,1/21/2009
145,100,1/21/2009
971,100,1/21/2009
C,66,1/21/2009
176,193,1/22/2009
306,150,1/22/2009
79,36,1/22/2009
145,100,1/22/2009
185,100,1/22/2009
971,50,1/22/2009
c,67,1/22/2009
en,8,1/22/2009
176,204,1/23/2009
306,132,1/23/2009
79,75,1/23/2009
145,75,1/23/2009
185,75,1/23/2009
971,75,1/23/2009
c,44,1/23/2009
en,7,1/23/2009
176,204,1/26/2009
306,150,1/26/2009
145,100,1/26/2009
185,100,1/26/2009
971,62,1/26/2009
C,47,1/26/2009
EN,8,1/26/2009
176,68,1/28/2009
c,41,1/28/2009
en,9,1/28/2009
306,150,2/2/2009
79,267,2/2/2009
145,100,2/2/2009
185,66,2/2/2009
971,100,2/2/2009
C,27,2/2/2009
EN,9,2/2/2009
176,260,2/3/2009
306,150,2/3/2009
79,93,2/3/2009
145,100,2/3/2009
185,100,2/3/2009
971,100,2/3/2009
c,48,2/3/2009
en,7,2/3/2009
176,136,2/4/2009
306,150,2/4/2009
79,41,2/4/2009
145,100,2/4/2009
185,100,2/4/2009
971,100,2/4/2009
C,34,2/4/2009
EN,4,2/4/2009
176,171,2/5/2009
306,130,2/5/2009
79,61,2/5/2009
145,90,2/5/2009
185,90,2/5/2009
c,59,2/5/2009
en,1,2/5/2009
176,165,2/6/2009
306,150,2/6/2009
79,82,2/6/2009
145,100,2/6/2009
185,100,2/6/2009
c,19,2/6/2009
en,4,2/6/2009
176,127,2/9/2009
306,150,2/9/2009
79,81,2/9/2009
145,100,2/9/2009
185,100,2/9/2009
C,9,2/9/2009
EN,6,2/9/2009
176,102,2/10/2009
176,44,2/10/2009
306,150,2/10/2009
79,75,2/10/2009
145,100,2/10/2009
185,100,2/10/2009
c,51,2/10/2009
en,6,2/10/2009
176,207,2/11/2009
176,50,2/11/2009
306,150,2/11/2009
79,75,2/11/2009
145,100,2/11/2009
185,100,2/11/2009
c,84,2/11/2009
en,7,2/11/2009
176,175,2/12/2009
306,150,2/12/2009
79,59,2/12/2009
145,100,2/12/2009
185,100,2/12/2009
c,103,2/12/2009
en,3,2/12/2009
176,176,2/16/2009
306,150,2/16/2009
79,65,2/16/2009
145,75,2/16/2009
185,75,2/16/2009
c,70,2/16/2009
en,2,2/16/2009
176,198,2/17/2009
306,150,2/17/2009
79,63,2/17/2009
145,100,2/17/2009
185,100,2/17/2009
c,28,2/17/2009
en,3,2/17/2009
176,192,2/18/2009
176,34,2/18/2009
306,150,2/18/2009
79,75,2/18/2009
145,100,2/18/2009
185,100,2/18/2009
c,35,2/18/2009
en,4,2/18/2009
176,207,2/19/2009
306,100,2/19/2009
79,37,2/19/2009
145,75,2/19/2009
185,75,2/19/2009
c,89,2/19/2009
en,5,2/19/2009
176,177,2/20/2009
176,38,2/20/2009
306,150,2/20/2009
79,75,2/20/2009
145,100,2/20/2009
185,100,2/20/2009
C,12,2/20/2009
EN,5,2/20/2009
176,163,2/23/2009
306,150,2/23/2009
79,74,2/23/2009
145,100,2/23/2009
185,100,2/23/2009
c,54,2/23/2009
en,5,2/23/2009
176,175,2/24/2009
306,150,2/24/2009
79,46,2/24/2009
145,100,2/24/2009
185,100,2/24/2009
c,31,2/24/2009
en,8,2/24/2009
176,183,2/25/2009
176,44,2/25/2009
306,150,2/25/2009
79,75,2/25/2009
145,100,2/25/2009
185,100,2/25/2009
c,72,2/25/2009
en,12,2/25/2009
176,193,2/26/2009
306,125,2/26/2009
79,64,2/26/2009
145,75,2/26/2009
185,75,2/26/2009
c,63,2/26/2009
en,4,2/26/2009
176,226,2/27/2009
306,125,2/27/2009
79,74,2/27/2009
185,100,2/27/2009
C,37,2/27/2009
EN,3,2/27/2009
176,131,3/2/2009
306,125,3/2/2009
145,80,3/2/2009
C,50,3/2/2009
EN,5,3/2/2009
176,175,3/3/2009
306,100,3/3/2009
79,36,3/3/2009
145,75,3/3/2009
185,75,3/3/2009
c,48,3/3/2009
en,3,3/3/2009
176,252,3/4/2009
306,150,3/4/2009
79,75,3/4/2009
145,100,3/4/2009
185,100,3/4/2009
C,100,3/4/2009
EN,5,3/4/2009
176,182,3/5/2009
306,150,3/5/2009
79,74,3/5/2009
145,75,3/5/2009
185,75,3/5/2009
c,46,3/5/2009
en,4,3/5/2009
176,162,3/6/2009
306,150,3/6/2009
79,65,3/6/2009
145,100,3/6/2009
185,100,3/6/2009
c,61,3/6/2009
en,10,3/6/2009
176,351,3/9/2009
306,137,3/9/2009
79,75,3/9/2009
145,100,3/9/2009
185,100,3/9/2009
c,41,3/9/2009
en,5,3/9/2009
176,265,3/10/2009
306,150,3/10/2009
145,100,3/10/2009
185,100,3/10/2009
c,50,3/10/2009
en,5,3/10/2009
176,251,3/11/2009
306,130,3/11/2009
79,58,3/11/2009
145,100,3/11/2009
185,100,3/11/2009
c,63,3/11/2009
en,7,3/11/2009
176,237,3/12/2009
306,150,3/12/2009
79,84,3/12/2009
145,100,3/12/2009
185,100,3/12/2009
c,44,3/12/2009
en,14,3/12/2009
176,199,3/13/2009
306,125,3/13/2009
79,50,3/13/2009
145,85,3/13/2009
185,85,3/13/2009
c,24,3/13/2009
en,4,3/13/2009
176,159,3/16/2009
306,150,3/16/2009
79,40,3/16/2009
145,100,3/16/2009
185,100,3/16/2009
C,30,3/16/2009
EN,6,3/16/2009
176,202,3/17/2009
306,150,3/17/2009
79,49,3/17/2009
145,100,3/17/2009
185,100,3/17/2009
c,52,3/17/2009
en,4,3/17/2009
176,245,3/24/2009
306,150,3/24/2009
79,93,3/24/2009
145,110,3/24/2009
185,110,3/24/2009
c,35,3/24/2009
en,9,3/24/2009
176,212,3/25/2009
306,130,3/25/2009
79,70,3/25/2009
145,80,3/25/2009
185,80,3/25/2009
c,54,3/25/2009
en,3,3/25/2009
176,226,3/30/2009
306,143,3/30/2009
145,95,3/30/2009
185,95,3/30/2009
C,86,3/30/2009
EN,6,3/30/2009
176,266,3/31/2009
306,150,3/31/2009
79,93,3/31/2009
185,100,3/31/2009
EN,3,3/31/2009
CA,33,3/31/2009
176,137,4/1/2009
306,150,4/1/2009
79,88,4/1/2009
145,100,4/1/2009
185,100,4/1/2009
c,67,4/1/2009
en,3,4/1/2009
176,249,4/2/2009
306,125,4/2/2009
79,59,4/2/2009
145,100,4/2/2009
185,100,4/2/2009
ca,42,4/2/2009
en,2,4/2/2009
176,134,4/3/2009
306,125,4/3/2009
79,50,4/3/2009
145,85,4/3/2009
185,85,4/3/2009
c,50,4/3/2009
en,6,4/3/2009
176,215,4/6/2009
306,150,4/6/2009
145,100,4/6/2009
185,100,4/6/2009
c,18,4/6/2009
en,7,4/6/2009
176,159,4/7/2009
306,150,4/7/2009
79,35,4/7/2009
145,100,4/7/2009
185,100,4/7/2009
c,65,4/7/2009
en,2,4/7/2009
176,144,4/8/2009
306,150,4/8/2009
79,77,4/8/2009
145,100,4/8/2009
185,100,4/8/2009
c,50,4/8/2009
en,8,4/8/2009
176,117,4/9/2009
306,150,4/9/2009
79,75,4/9/2009
145,100,4/9/2009
185,100,4/9/2009
c,31,4/9/2009
en,6,4/9/2009
176,136,4/10/2009
306,135,4/10/2009
79,72,4/10/2009
145,100,4/10/2009
185,100,4/10/2009
c,36,4/10/2009
en,5,4/10/2009
176,151,4/13/2009
306,145,4/13/2009
145,90,4/13/2009
185,86,4/13/2009
C,18,4/13/2009
EN,2,4/13/2009
176,179,4/14/2009
306,150,4/14/2009
79,75,4/14/2009
145,100,4/14/2009
185,100,4/14/2009
c,27,4/14/2009
en,5,4/14/2009
176,243,4/15/2009
306,125,4/15/2009
79,25,4/15/2009
145,75,4/15/2009
185,75,4/15/2009
c,65,4/15/2009
en,10,4/15/2009
176,182,4/16/2009
306,101,4/16/2009
79,75,4/16/2009
145,75,4/16/2009
185,75,4/16/2009
c,60,4/16/2009
en,5,4/16/2009
176,149,4/17/2009
306,130,4/17/2009
79,60,4/17/2009
145,90,4/17/2009
185,90,4/17/2009
c,46,4/17/2009
en,4,4/17/2009
176,169,4/20/2009
306,150,4/20/2009
79,75,4/20/2009
145,100,4/20/2009
185,100,4/20/2009
C,29,4/20/2009
EN,8,4/20/2009
176,164,4/21/2009
306,125,4/21/2009
79,42,4/21/2009
145,100,4/21/2009
185,100,4/21/2009
c,32,4/21/2009
en,2,4/21/2009
176,177,4/22/2009
306,150,4/22/2009
79,93,4/22/2009
145,100,4/22/2009
185,100,4/22/2009
c,66,4/22/2009
en,4,4/22/2009
176,155,4/23/2009
306,150,4/23/2009
79,87,4/23/2009
145,100,4/23/2009
185,100,4/23/2009
BO,256,4/23/2009
C,51,4/23/2009
EN,1,4/23/2009
176,145,4/24/2009
306,100,4/24/2009
79,74,4/24/2009
145,94,4/24/2009
185,94,4/24/2009
C,34,4/24/2009
EN,1,4/24/2009
176,150,4/27/2009
306,150,4/27/2009
145,150,4/27/2009
185,116,4/27/2009
EN,5,4/27/2009
306,99,4/28/2009
79,130,4/28/2009
176,130,4/28/2009
185,130,4/28/2009
145,148,4/28/2009
EN,7,4/28/2009
306,130,4/29/2009
79,201,4/29/2009
176,76,4/29/2009
185,130,4/29/2009
145,130,4/29/2009
en,3,4/29/2009
306,150,4/30/2009
79,145,4/30/2009
176,145,4/30/2009
185,145,4/30/2009
145,82,4/30/2009
EN,4,4/30/2009
306,96,5/1/2009
79,96,5/1/2009
176,160,5/1/2009
185,90,5/1/2009
145,96,5/1/2009
en,3,5/1/2009
79,157,5/4/2009
176,156,5/4/2009
185,156,5/4/2009
145,152,5/4/2009
BO,88,5/4/2009
EN,3,5/4/2009
306,134,5/5/2009
79,196,5/5/2009
176,93,5/5/2009
185,134,5/5/2009
145,134,5/5/2009
EN,4,5/5/2009
306,154,5/6/2009
79,107,5/6/2009
176,107,5/6/2009
185,107,5/6/2009
306,109,5/7/2009
79,109,5/7/2009
176,171,5/7/2009
185,53,5/7/2009
145,109,5/7/2009
en,4,5/7/2009
306,122,5/8/2009
79,106,5/8/2009
176,122,5/8/2009
185,138,5/8/2009
145,122,5/8/2009
306,144,5/11/2009
79,110,5/11/2009
185,144,5/11/2009
145,144,5/11/2009
en,2,5/11/2009
306,189,5/12/2009
79,145,5/12/2009
176,145,5/12/2009
185,145,5/12/2009
145,92,5/12/2009
en,2,5/12/2009
306,140,5/13/2009
79,140,5/13/2009
176,160,5/13/2009
185,103,5/13/2009
145,140,5/13/2009
en,4,5/13/2009
306,154,5/14/2009
79,105,5/14/2009
176,154,5/14/2009
185,120,5/14/2009
145,154,5/14/2009
en,3,5/14/2009
306,31,5/15/2009
79,136,5/15/2009
176,136,5/15/2009
185,136,5/15/2009
145,162,5/15/2009
en,4,5/15/2009
306,146,5/18/2009
79,135,5/18/2009
176,135,5/18/2009
185,135,5/18/2009
en,4,5/18/2009
306,115,5/19/2009
79,115,5/19/2009
176,187,5/19/2009
185,115,5/19/2009
145,90,5/19/2009
EN,4,5/19/2009
306,132,5/20/2009
79,162,5/20/2009
176,162,5/20/2009
185,159,5/20/2009
EN,3,5/20/2009
306,149,5/21/2009
79,149,5/21/2009
176,122,5/21/2009
145,98,5/21/2009
EN,6,5/21/2009
79,141,5/27/2009
176,230,5/27/2009
185,75,5/27/2009
79,171,5/28/2009
176,171,5/28/2009
185,130,5/28/2009
PROMO,28,5/28/2009
79,129,6/1/2009
176,205,6/1/2009
185,205,6/1/2009
176,198,6/2/2009
185,198,6/2/2009
145,165,6/2/2009
EN,1,6/2/2009
79,147,6/3/2009
185,147,6/3/2009
145,147,6/3/2009
EN,2,6/3/2009
79,121,6/4/2009
176,121,6/4/2009
185,84,6/4/2009
145,121,6/4/2009
EN,1,6/4/2009
79,108,6/5/2009
176,109,6/5/2009
185,108,6/5/2009
306,108,6/5/2009
AUSTIN,109,6/5/2009
EN,1,6/5/2009
79,59,6/8/2009
176,90,6/8/2009
176,59,6/8/2009
185,90,6/8/2009
185,59,6/8/2009
145,90,6/8/2009
145,59,6/8/2009
306,90,6/8/2009
306,59,6/8/2009
AB,90,6/8/2009
AB,59,6/8/2009
EN,1,6/8/2009
79,132,6/9/2009
79,90,6/9/2009
176,132,6/9/2009
185,132,6/9/2009
185,90,6/9/2009
145,132,6/9/2009
145,90,6/9/2009
306,132,6/9/2009
306,91,6/9/2009
ab,132,6/9/2009
ab,90,6/9/2009
en,30,6/9/2009
79,97,6/10/2009
79,150,6/10/2009
176,97,6/10/2009
176,150,6/10/2009
185,150,6/10/2009
145,97,6/10/2009
145,150,6/10/2009
306,97,6/10/2009
306,150,6/10/2009
AB,97,6/10/2009
AB,150,6/10/2009
EN,29,6/10/2009
79,175,6/11/2009
176,175,6/11/2009
185,175,6/11/2009
145,175,6/11/2009
306,175,6/11/2009
AB,175,6/11/2009
EN,8,6/11/2009
79,59,6/12/2009
176,83,6/12/2009
185,83,6/12/2009
145,83,6/12/2009
306,83,6/12/2009
AB,83,6/12/2009
EN,8,6/12/2009
79,211,6/15/2009
176,211,6/15/2009
185,192,6/15/2009
145,77,6/15/2009
en,6,6/15/2009
79,100,6/16/2009
176,200,6/16/2009
185,100,6/16/2009
145,100,6/16/2009
en,4,6/16/2009
79,178,6/17/2009
176,124,6/17/2009
185,178,6/17/2009
145,240,6/17/2009
EN,5,6/17/2009
79,147,6/18/2009
176,181,6/18/2009
185,139,6/18/2009
145,181,6/18/2009
en,3,6/18/2009
79,138,6/19/2009
176,138,6/19/2009
185,233,6/19/2009
145,128,6/19/2009
en,7,6/19/2009
106,10,6/19/2009
79,153,6/22/2009
145,153,6/22/2009
EN,6,6/22/2009
79,191,6/23/2009
176,186,6/23/2009
185,100,6/23/2009
145,114,6/23/2009
EN,6,6/23/2009
79,100,6/24/2009
176,181,6/24/2009
185,100,6/24/2009
145,100,6/24/2009
EN,5,6/24/2009
79,144,6/25/2009
176,120,6/25/2009
185,100,6/25/2009
145,177,6/25/2009
EN,3,6/25/2009
79,148,6/26/2009
176,168,6/26/2009
185,100,6/26/2009
145,143,6/26/2009
EN,9,6/26/2009
79,191,6/29/2009
176,127,6/29/2009
306,191,6/29/2009
EN,6,6/29/2009
79,124,6/30/2009
176,172,6/30/2009
185,179,6/30/2009
145,172,6/30/2009
EN,6,6/30/2009
79,185,7/1/2009
176,112,7/1/2009
185,185,7/1/2009
145,126,7/1/2009
en,7,7/1/2009
79,125,7/2/2009
79,40,7/2/2009
176,165,7/2/2009
185,140,7/2/2009
bo,208,7/2/2009
en,3,7/2/2009
176,98,7/6/2009
185,174,7/6/2009
145,174,7/6/2009
,,7/6/2009
79,119,7/7/2009
176,119,7/7/2009
145,119,7/7/2009
306,100,7/7/2009
en,1,7/7/2009
79,95,7/8/2009
176,95,7/8/2009
185,95,7/8/2009
306,95,7/8/2009
en,2,7/8/2009
79,127,7/13/2009
176,127,7/13/2009
145,127,7/13/2009
en,1,7/13/2009
79,161,7/14/2009
176,161,7/14/2009
185,161,7/14/2009
EN,2,7/14/2009
79,111,7/15/2009
176,165,7/15/2009
185,165,7/15/2009
EN,3,7/15/2009
79,157,7/16/2009
176,282,7/16/2009
185,130,7/16/2009
306,157,7/16/2009
EN,11,7/16/2009
79,180,7/17/2009
176,134,7/17/2009
185,216,7/17/2009
145,180,7/17/2009
EN,2,7/17/2009
79,210,7/20/2009
176,168,7/20/2009
185,168,7/20/2009
145,66,7/20/2009
EN,10,7/20/2009
79,135,7/21/2009
176,232,7/21/2009
185,106,7/21/2009
145,135,7/21/2009
